date,total_balance_normal,unlocked_balance_normal,benchmark,total_balance_short_only,unlocked_balance_short_only,total_balance_long_only,unlocked_balance_long_only
2025-03-15T09:50:00.000+0000,1000000.0,1000000.0,999999.9999999999,1000000.0,1000000.0,1000000.0,1000000.0
2025-03-15T10:00:00.000+0000,999953.46331952,941829.1494,999999.9999999999,1000000.0,1000000.0,999976.73165976,970914.5747
2025-03-15T10:10:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T10:20:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T10:30:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T10:40:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T10:50:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T11:00:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T11:10:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T11:20:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T11:30:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T11:40:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T11:50:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T12:00:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T12:10:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T12:20:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T12:30:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T12:40:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T12:50:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T13:00:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T13:10:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T13:20:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T13:30:00.000+0000,999953.46331952,999953.46331952,999999.9999999999,1000000.0,1000000.0,999976.73165976,999976.73165976
2025-03-15T13:40:00.000+0000,999083.8312788799,15031.652519520037,999999.9999999999,999373.7794921361,726388.3078900002,999298.19074728,151800.59105976002
2025-03-15T13:50:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T14:00:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T14:10:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T14:20:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T14:30:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T14:40:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T14:50:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T15:00:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T15:10:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T15:20:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T15:30:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T15:40:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T15:50:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T16:00:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T16:10:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
2025-03-15T16:20:00.000+0000,999083.8312788799,123859.16300576,999999.9999999999,999373.7794921361,999373.7794921361,999298.19074728,243854.51985504
