date,total_balance_normal,unlocked_balance_normal,benchmark
2025-04-15T12:30:00.000+0000,1000000.0,1000000.0,1000000.0
2025-04-15T12:40:00.000+0000,999484.5983912001,355747.98900000006,999388.2780911181
2025-04-15T12:50:00.000+0000,1026337.42133328,355747.98900000006,1002130.292385937
2025-04-15T13:00:00.000+0000,1073263.3940984001,355747.98900000006,1003883.7934273813
2025-04-15T13:10:00.000+0000,1067281.3295816,355747.98900000006,1003805.5625465468
2025-04-15T13:20:00.000+0000,1058972.9066416002,355747.98900000006,1001255.8590481693
2025-04-15T13:30:00.000+0000,1056048.34176672,355747.98900000006,1002242.7230177445
2025-04-15T13:40:00.000+0000,1071069.9704422401,355747.98900000006,1007019.785867263
2025-04-15T13:50:00.000+0000,1082967.63209232,355747.98900000006,999850.5636763646
2025-04-15T14:00:00.000+0000,1092472.4679356802,355747.98900000006,995560.0732353395
2025-04-15T14:10:00.000+0000,1122050.4536020802,355747.98900000006,991243.0340016385
2025-04-15T14:20:00.000+0000,1118394.7475084802,355747.98900000006,987905.748958414
2025-04-15T14:30:00.000+0000,1117995.94320736,355747.98900000006,988366.5333752127
2025-04-15T14:40:00.000+0000,1117663.6062897602,355747.98900000006,991378.4390527206
2025-04-15T14:50:00.000+0000,1119524.69302832,355747.98900000006,992830.3461176974
2025-04-15T15:00:00.000+0000,1092007.19625104,355747.98900000006,992124.3977576236
2025-04-15T15:10:00.000+0000,1085759.26220016,355747.98900000006,993906.0525558731
2025-04-15T15:20:00.000+0000,1096194.6414128002,355747.98900000006,994568.6130909929
2025-04-15T15:30:00.000+0000,1080108.0454932002,434391.9821330402,989605.1720937985
2025-04-15T15:40:00.000+0000,1085878.6791900804,434391.9821330402,987676.4177086791
2025-04-15T15:50:00.000+0000,1087187.4827089603,434391.9821330402,985050.42541299
2025-04-15T16:00:00.000+0000,1079929.57228608,434391.9821330402,988311.5776324632
2025-04-15T16:10:00.000+0000,1089924.0718848004,434391.9821330402,990167.2621514021
2025-04-15T16:20:00.000+0000,1102893.1249355203,434391.9821330402,989004.8922129682
2025-04-15T16:30:00.000+0000,1096230.1252030402,434391.9821330402,990593.7543304327
2025-04-15T16:40:00.000+0000,1094207.4288556804,434391.9821330402,990045.4661133783
2025-04-15T16:50:00.000+0000,1094802.3395460802,434391.9821330402,988900.1095433
2025-04-15T17:00:00.000+0000,1094326.41099376,434391.9821330402,987982.9265005197
2025-04-15T17:10:00.000+0000,1095813.68771976,434391.9821330402,988684.2665197926
2025-04-15T17:20:00.000+0000,1093909.97351048,434391.9821330402,985173.4512180543
