date,total_balance_normal,unlocked_balance_normal,benchmark
2025-04-23T19:00:00.000+0000,1000000.0,1000000.0,1000000.0
2025-04-23T19:10:00.000+0000,999993.3770867201,991721.3584,996293.1787996399
2025-04-23T19:20:00.000+0000,999937.7138412808,795738.7984000009,992774.3009935163
2025-04-23T19:30:00.000+0000,999111.5452397608,795738.7984000009,993934.7384032286
2025-04-23T19:40:00.000+0000,998499.5613349199,725380.83969816,997431.8340981678
2025-04-23T19:50:00.000+0000,997122.5705333605,543053.6604981608,995911.888937247
2025-04-23T20:00:00.000+0000,997094.1418744978,530147.9825129616,998928.4818333726
2025-04-23T20:10:00.000+0000,996893.6607140017,530147.9825129616,999750.4545097211
2025-04-23T20:20:00.000+0000,997085.3753077217,156207.84836296103,1002699.187767619
2025-04-23T20:30:00.000+0000,999173.0623121215,156207.84836296103,1003624.5136682147
2025-04-23T20:40:00.000+0000,996824.7684713053,156207.84836296103,1002280.4829212313
2025-04-23T20:50:00.000+0000,997328.7065459753,310645.5727720636,1002228.0625722288
2025-04-23T21:00:00.000+0000,996941.2171382476,9.034991399348655,1003301.559760543
2025-04-23T21:10:00.000+0000,995527.8475392067,9.034991399348655,1003848.0070611793
2025-04-23T21:20:00.000+0000,994422.9557003753,9.034991399348655,1003085.394891179
2025-04-23T21:30:00.000+0000,995335.9496404404,26190.63694019988,1002842.1670031322
2025-04-23T21:40:00.000+0000,992445.9074852717,26190.63694019988,1000547.6299654995
2025-04-23T21:50:00.000+0000,991839.5395971907,9.219614871833663,1000086.1671268761
2025-04-23T22:00:00.000+0000,993410.766291511,9.219614871833663,1000355.506532375
2025-04-23T22:10:00.000+0000,993430.7767703107,9.219614871833663,1000120.142774781
2025-04-23T22:20:00.000+0000,994833.9112639921,9.219614871833663,1001802.7675012989
2025-04-23T22:30:00.000+0000,994748.2324619107,9.219614871833663,1003157.7516275557
2025-04-23T22:40:00.000+0000,993681.3134804708,5.090427591840928,1004707.7635411937
2025-04-23T22:50:00.000+0000,994752.104507832,181.39940679182507,1005315.8206780532
2025-04-23T23:00:00.000+0000,995836.1195015109,84.65439335078672,1005510.102396416
2025-04-23T23:10:00.000+0000,995570.0304717509,84.65439335078672,1005417.4046646426
2025-04-23T23:20:00.000+0000,995620.1535411899,3.611193350786717,1005094.4930754951
2025-04-23T23:30:00.000+0000,996388.5428511114,3.611193350786717,1004288.0621560311
2025-04-23T23:40:00.000+0000,996075.1666527904,3.611193350786717,1002128.3264841826
2025-04-23T23:50:00.000+0000,996840.6229974309,58.86155879078669,1001695.5137142823
2025-04-24T00:00:00.000+0000,996584.1709244708,58.86155879078669,1002387.3675348831
2025-04-24T00:10:00.000+0000,995256.4663385503,58.86155879078669,1001296.7319758883
2025-04-24T00:20:00.000+0000,994867.7283864705,58.86155879078669,998645.1980464715
2025-04-24T00:30:00.000+0000,993143.5386301514,94493.89973751114,998038.7595542781
2025-04-24T00:40:00.000+0000,993908.322213431,91534.96533751111,999664.5651487163
2025-04-24T00:50:00.000+0000,994125.9968915109,91534.96533751111,999300.9124039856
2025-04-24T01:00:00.000+0000,994357.9734616717,91534.96533751111,999307.6559612474
2025-04-24T01:10:00.000+0000,997651.296094151,91534.96533751111,995502.238801873
2025-04-24T01:20:00.000+0000,997666.3436464714,91534.96533751111,995326.1728610859
2025-04-24T01:30:00.000+0000,997915.526040951,91534.96533751111,998005.1930898656
2025-04-24T01:40:00.000+0000,997408.2566813498,277219.8370067106,998009.1617859406
2025-04-24T01:50:00.000+0000,998369.2315859103,277219.8370067106,999298.9044469472
2025-04-24T02:00:00.000+0000,999334.0653009503,275123.8626067106,999483.6084277931
2025-04-24T02:10:00.000+0000,1001101.0874294303,275123.8626067106,1000720.8211000479
2025-04-24T02:20:00.000+0000,1001987.5427973504,275123.8626067106,1000974.1326652989
2025-04-24T02:30:00.000+0000,1001249.0969270307,275123.8626067106,999396.1674962612
2025-04-24T02:40:00.000+0000,1002162.1078787106,333000.8394995105,993633.8457199092
2025-04-24T02:50:00.000+0000,1002844.5868583907,333000.8394995105,993341.3398902473
2025-04-24T03:00:00.000+0000,1004538.2689279102,333000.8394995105,992797.7849585725
2025-04-24T03:10:00.000+0000,1006013.0394668705,333000.8394995105,994709.3035313014
2025-04-24T03:20:00.000+0000,1006129.1045404677,403000.0594881485,995828.7458294294
2025-04-24T03:30:00.000+0000,1007186.2679326285,403000.0594881485,992248.1209715379
2025-04-24T03:40:00.000+0000,1007119.600700469,390260.3486081485,990082.0949550644
2025-04-24T03:50:00.000+0000,1005706.1896576844,314789.3920081483,987143.6084373853
2025-04-24T04:00:00.000+0000,1006617.9485581316,314789.3920081483,986452.3732335216
2025-04-24T04:10:00.000+0000,1006312.3630622607,314789.3920081483,984764.0317712585
2025-04-24T04:20:00.000+0000,1007043.591371252,314789.3920081483,987781.1112027864
2025-04-24T04:30:00.000+0000,1007461.9964192198,314789.3920081483,986105.420737718
2025-04-24T04:40:00.000+0000,1008121.0858854925,314789.3920081483,986226.6831217739
2025-04-24T04:50:00.000+0000,1007447.0865566608,314789.3920081483,988191.0751905784
2025-04-24T05:00:00.000+0000,1006778.2751541643,314789.3920081483,990755.261755707
2025-04-24T05:10:00.000+0000,1006709.2522566924,314789.3920081483,989931.9525672689
2025-04-24T05:20:00.000+0000,1006645.7059344518,314789.3920081483,986886.9100013054
2025-04-24T05:30:00.000+0000,1007368.1688213963,314789.3920081483,988289.0674898879
2025-04-24T05:40:00.000+0000,1007658.1088436685,314789.3920081483,989309.3219581807
