date,total_balance_normal,unlocked_balance_normal,benchmark
2025-04-02T04:30:00.000+0000,1000000.0,1000000.0,999999.9999999999
2025-04-02T04:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T04:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T05:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T05:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T05:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T05:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T05:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T05:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T06:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T06:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T06:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T06:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T06:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T06:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T07:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T07:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T07:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T07:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T07:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T07:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T08:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T08:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T08:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T08:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T08:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T08:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T09:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T09:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T09:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T09:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T09:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T09:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T10:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T10:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T10:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T10:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T10:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T10:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T11:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T11:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T11:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T11:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T11:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T11:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T12:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T12:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T12:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T12:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T12:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T12:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T13:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T13:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T13:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T13:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T13:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T13:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T14:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T14:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T14:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T14:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T14:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T14:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T15:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T15:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T15:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T15:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T15:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T15:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T16:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T16:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T16:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T16:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T16:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T16:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T17:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T17:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T17:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T17:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T17:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T17:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T18:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T18:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T18:20:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T18:30:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T18:40:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T18:50:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T19:00:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
2025-04-02T19:10:00.000+0000,999835.041532,793801.9149999999,999999.9999999999
