date,total_balance_normal,unlocked_balance_normal,benchmark
2025-04-09T17:20:00.000+0000,1000000.0,1000000.0,1000000.0
2025-04-09T17:30:00.000+0000,996630.7648684001,432566.588,1029790.365012106
2025-04-09T17:40:00.000+0000,995120.6524256001,432566.588,1032639.11173613
2025-04-09T17:50:00.000+0000,997932.3942312,432566.588,1041473.7087260613
2025-04-09T18:00:00.000+0000,1000974.8573120001,432566.588,1049135.801806825
2025-04-09T18:10:00.000+0000,1003692.7817316001,432566.588,1054004.5063411877
2025-04-09T18:20:00.000+0000,1005626.1148268001,432566.588,1064226.2151289785
2025-04-09T18:30:00.000+0000,1004366.18208,432566.588,1061990.9887876778
2025-04-09T18:40:00.000+0000,1001967.2367728,432566.588,1052285.5787321941
2025-04-09T18:50:00.000+0000,1000682.9810000001,432566.588,1049659.1613487743
2025-04-09T19:00:00.000+0000,1000682.9810000001,1000682.9810000001,1050628.5238433562
2025-04-09T19:10:00.000+0000,999489.5317930111,717049.116296,1054737.0982878236
2025-04-09T19:20:00.000+0000,998803.1468126336,717049.116296,1059304.1356215836
2025-04-09T19:30:00.000+0000,998747.1153856639,717049.116296,1057793.5491032666
2025-04-09T19:40:00.000+0000,999405.4846525567,717049.116296,1056461.8190423064
2025-04-09T19:50:00.000+0000,999195.3668014207,717049.116296,1057054.1017179796
2025-04-09T20:00:00.000+0000,998256.84039968,717049.116296,1059003.320742689
2025-04-09T20:10:00.000+0000,997500.4161355904,717049.116296,1059859.977764741
2025-04-09T20:20:00.000+0000,997318.3139979392,717049.116296,1057790.3857402685
2025-04-09T20:30:00.000+0000,997696.5261299841,717049.116296,1058248.6228932654
2025-04-09T20:40:00.000+0000,997402.3611383936,717049.116296,1061429.3520880141
2025-04-09T20:50:00.000+0000,996687.9604445312,717049.116296,1064106.8455775185
2025-04-09T21:00:00.000+0000,995903.5204669568,717049.116296,1067119.735331012
2025-04-09T21:10:00.000+0000,998298.8639699072,717049.116296,1069887.5599563012
2025-04-09T21:20:00.000+0000,997724.5418434688,717049.116296,1068792.4638800127
2025-04-09T21:30:00.000+0000,998691.0839586944,717049.116296,1064183.868075198
2025-04-09T21:40:00.000+0000,998242.8325429376,717049.116296,1065921.687446725
2025-04-09T21:50:00.000+0000,996701.9683012735,717049.116296,1068064.9746846403
2025-04-09T22:00:00.000+0000,996447.712018424,31522.523245999957,1069202.099602881
2025-04-09T22:10:00.000+0000,1003878.0770171839,31522.523245999957,1071594.8598906896
2025-04-09T22:20:00.000+0000,1014735.3258718976,31522.523245999957,1072003.4936652891
2025-04-09T22:30:00.000+0000,1013949.3691207136,31522.523245999957,1070947.5404786295
2025-04-09T22:40:00.000+0000,1003288.2302603933,31522.523245999957,1068381.9559898586
2025-04-09T22:50:00.000+0000,994937.7632066145,31522.523245999957,1067940.0214109612
2025-04-09T23:00:00.000+0000,992973.6297154593,31522.523245999957,1066916.581665059
2025-04-09T23:10:00.000+0000,981591.3985108833,31522.523245999957,1063511.5634612865
2025-04-09T23:20:00.000+0000,982270.467284912,31522.523245999957,1062349.6333823204
2025-04-09T23:30:00.000+0000,983270.9583772112,31522.523245999957,1063658.4829987998
2025-04-09T23:40:00.000+0000,981094.565705355,31522.523245999957,1064839.8729702404
2025-04-09T23:50:00.000+0000,985589.7047769055,31522.523245999957,1064496.0433003195
2025-04-10T00:00:00.000+0000,964791.6510193234,31522.523245999957,1062642.7671745191
2025-04-10T00:10:00.000+0000,971638.1025248816,31522.523245999957,1060772.846624197
2025-04-10T00:20:00.000+0000,978117.3162079186,31522.523245999957,1059467.3027512392
2025-04-10T00:30:00.000+0000,985330.1133183439,31522.523245999957,1054312.1119007901
2025-04-10T00:40:00.000+0000,988016.7220965151,31522.523245999957,1050455.4763934722
2025-04-10T00:50:00.000+0000,975819.1354845106,31522.523245999957,1050800.683297708
2025-04-10T01:00:00.000+0000,969138.6369302961,470.0316459999558,1055274.576795304
2025-04-10T01:10:00.000+0000,960519.71682412,470.0316459999558,1054437.917349374
2025-04-10T01:20:00.000+0000,968312.0803801694,470.0316459999558,1052402.8601602255
2025-04-10T01:30:00.000+0000,976621.1323105742,470.0316459999558,1048901.1321076083
2025-04-10T01:40:00.000+0000,980200.7302294625,470.0316459999558,1051248.2445048352
2025-04-10T01:50:00.000+0000,979747.2220704672,470.0316459999558,1051453.8484235406
2025-04-10T02:00:00.000+0000,980021.5172266527,470.0316459999558,1050468.3826329263
2025-04-10T02:10:00.000+0000,983059.6234996896,470.0316459999558,1054331.985372047
2025-04-10T02:20:00.000+0000,987700.8318942222,470.0316459999558,1054880.2132144987
2025-04-10T02:30:00.000+0000,984443.7531773953,470.0316459999558,1053010.3623740822
2025-04-10T02:40:00.000+0000,988042.6883500945,470.0316459999558,1051012.7058061399
2025-04-10T02:50:00.000+0000,991176.3270180256,470.0316459999558,1050096.6415534609
2025-04-10T03:00:00.000+0000,992175.2672999664,470.0316459999558,1047384.7872111244
2025-04-10T03:10:00.000+0000,1003800.6643760942,470.0316459999558,1036887.3783582804
2025-04-10T03:20:00.000+0000,1008329.0400250945,470.0316459999558,1035657.5530514391
2025-04-10T03:30:00.000+0000,1001316.548647784,470.0316459999558,1034606.5792405608
2025-04-10T03:40:00.000+0000,998989.8536660464,470.0316459999558,1037695.1253555655
2025-04-10T03:50:00.000+0000,999519.1048820815,470.0316459999558,1037817.1325441911
2025-04-10T04:00:00.000+0000,999949.2791871054,470.0316459999558,1039114.4141111143
2025-04-10T04:10:00.000+0000,988102.8074283248,470.0316459999558,1038503.1641706105
