date,total_balance_normal,unlocked_balance_normal,benchmark
2025-02-20T14:20:00.000+0000,1000000.0,1000000.0,999999.9999999999
2025-02-20T14:30:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T14:40:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T14:50:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T15:00:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T15:10:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T15:20:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T15:30:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T15:40:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T15:50:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T16:00:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T16:10:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T16:20:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T16:30:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T16:40:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T16:50:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T17:00:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T17:10:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T17:20:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T17:30:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T17:40:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T17:50:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T18:00:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T18:10:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T18:20:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T18:30:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T18:40:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T18:50:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T19:00:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T19:10:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T19:20:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T19:30:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T19:40:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T19:50:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T20:00:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T20:10:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T20:20:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T20:30:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T20:40:00.000+0000,999977.2086304,971510.7880000001,999999.9999999999
2025-02-20T20:50:00.000+0000,999827.3633408007,812670.5966304007,999999.9999999999
2025-02-20T21:00:00.000+0000,999668.5157810651,614111.1469604011,999999.9999999999
2025-02-20T21:10:00.000+0000,999550.8400784251,480413.6673604011,999999.9999999999
2025-02-20T21:20:00.000+0000,999560.7333574651,480413.6673604011,999999.9999999999
2025-02-20T21:30:00.000+0000,999529.4046405051,480413.6673604011,999999.9999999999
2025-02-20T21:40:00.000+0000,999549.1911985851,480413.6673604011,999999.9999999999
2025-02-20T21:50:00.000+0000,999589.5887546651,480413.6673604011,999999.9999999999
2025-02-20T22:00:00.000+0000,999552.4889582652,480413.6673604011,999999.9999999999
2025-02-20T22:10:00.000+0000,999569.8021965851,480413.6673604011,999999.9999999999
2025-02-20T22:20:00.000+0000,999512.9158421052,480413.6673604011,999999.9999999999
2025-02-20T22:30:00.000+0000,999493.9537239452,480413.6673604011,999999.9999999999
2025-02-20T22:40:00.000+0000,999491.4804041851,480413.6673604011,999999.9999999999
2025-02-20T22:50:00.000+0000,999538.4734796252,480413.6673604011,999999.9999999999
2025-02-20T23:00:00.000+0000,999534.3512800251,480413.6673604011,999999.9999999999
2025-02-20T23:10:00.000+0000,999394.1964936252,480413.6673604011,999999.9999999999
2025-02-20T23:20:00.000+0000,999356.2722573051,480413.6673604011,999999.9999999999
2025-02-20T23:30:00.000+0000,999299.3859028252,480413.6673604011,999999.9999999999
2025-02-20T23:40:00.000+0000,999259.8127866652,480413.6673604011,999999.9999999999
2025-02-20T23:50:00.000+0000,999258.1639068251,480413.6673604011,999999.9999999999
2025-02-21T00:00:00.000+0000,999258.9883467451,480413.6673604011,999999.9999999999
2025-02-21T00:10:00.000+0000,999220.2396705052,480413.6673604011,999999.9999999999
2025-02-21T00:20:00.000+0000,999305.9814221852,480413.6673604011,999999.9999999999
2025-02-21T00:30:00.000+0000,999361.2188968251,480413.6673604011,999999.9999999999
2025-02-21T00:40:00.000+0000,999395.8453734651,480413.6673604011,999999.9999999999
2025-02-21T00:50:00.000+0000,999390.0742940252,480413.6673604011,999999.9999999999
2025-02-21T01:00:00.000+0000,999375.2343754651,480413.6673604011,999999.9999999999
2025-02-21T01:10:00.000+0000,999405.7386525051,480413.6673604011,999999.9999999999
2025-02-21T01:20:00.000+0000,999423.8763307452,480413.6673604011,999999.9999999999
