date,total_balance_normal,unlocked_balance_normal,benchmark
2025-03-02T15:50:00.000+0000,1000000.0,1000000.0,999999.9999999999
2025-03-02T16:00:00.000+0000,999544.150408,430188.0099999999,999999.9999999999
2025-03-02T16:10:00.000+0000,999544.150408,689259.7716519999,999999.9999999999
2025-03-02T16:20:00.000+0000,999544.150408,689259.7716519999,999999.9999999999
2025-03-02T16:30:00.000+0000,999544.150408,689259.7716519999,999999.9999999999
2025-03-02T16:40:00.000+0000,998859.9283682407,3854.705152000097,999999.9999999999
2025-03-02T16:50:00.000+0000,998859.9283682407,144266.6007080007,999999.9999999999
2025-03-02T17:00:00.000+0000,998367.3217328,314003.1859214407,999999.9999999999
2025-03-02T17:10:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T17:20:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T17:30:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T17:40:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T17:50:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T18:00:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T18:10:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T18:20:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T18:30:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T18:40:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T18:50:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T19:00:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T19:10:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T19:20:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T19:30:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T19:40:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T19:50:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T20:00:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T20:10:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T20:20:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T20:30:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T20:40:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T20:50:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T21:00:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T21:10:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T21:20:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T21:30:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T21:40:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T21:50:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T22:00:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T22:10:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T22:20:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T22:30:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T22:40:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T22:50:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T23:00:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T23:10:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T23:20:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T23:30:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T23:40:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-02T23:50:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T00:00:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T00:10:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T00:20:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T00:30:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T00:40:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T00:50:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T01:00:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T01:10:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T01:20:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T01:30:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T01:40:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T01:50:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T02:00:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T02:10:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T02:20:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T02:30:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
2025-03-03T02:40:00.000+0000,998367.3217328005,998367.3217328005,999999.9999999999
